id_vendas,id_veiculos,id_concessionarias,id_vendedores,id_clientes,valor_pago,data_venda,data_inclusao,data_atualizacao
182675,2,28,7,181473,341091.65,2025-03-27 19:55:01.651818+00:00,2025-03-27 19:55:01.651818+00:00,2025-03-27 19:55:01.651818+00:00
182676,7,16,21,181474,384625.92,2025-03-27 20:00:01.882787+00:00,2025-03-27 20:00:01.882787+00:00,2025-03-27 20:00:01.882787+00:00
182677,1,21,41,181475,246652.36,2025-03-27 20:05:02.099812+00:00,2025-03-27 20:05:02.099812+00:00,2025-03-27 20:05:02.099812+00:00
182678,8,16,24,181476,293324.75,2025-03-27 20:10:01.249800+00:00,2025-03-27 20:10:01.249800+00:00,2025-03-27 20:10:01.249800+00:00
182679,8,5,17,181477,296271.98,2025-03-27 20:15:01.412426+00:00,2025-03-27 20:15:01.412426+00:00,2025-03-27 20:15:01.412426+00:00
182680,4,11,36,181478,275148.19,2025-03-27 20:20:01.629077+00:00,2025-03-27 20:20:01.629077+00:00,2025-03-27 20:20:01.629077+00:00
182681,5,24,49,181479,308756.85,2025-03-27 20:25:01.797780+00:00,2025-03-27 20:25:01.797780+00:00,2025-03-27 20:25:01.797780+00:00
182682,5,23,31,181480,307490.38,2025-03-27 20:30:01.853325+00:00,2025-03-27 20:30:01.853325+00:00,2025-03-27 20:30:01.853325+00:00
182683,8,29,42,181481,296200.06,2025-03-27 20:35:02.057010+00:00,2025-03-27 20:35:02.057010+00:00,2025-03-27 20:35:02.057010+00:00
182684,1,16,23,181482,241324.53,2025-03-27 20:40:01.264499+00:00,2025-03-27 20:40:01.264499+00:00,2025-03-27 20:40:01.264499+00:00
182685,4,18,51,181483,266410.34,2025-03-27 20:45:01.443318+00:00,2025-03-27 20:45:01.443318+00:00,2025-03-27 20:45:01.443318+00:00
182686,3,17,25,181484,483473.03,2025-03-27 20:50:01.605343+00:00,2025-03-27 20:50:01.605343+00:00,2025-03-27 20:50:01.605343+00:00
182687,5,18,51,181485,312283.18,2025-03-27 20:55:01.801168+00:00,2025-03-27 20:55:01.801168+00:00,2025-03-27 20:55:01.801168+00:00
182688,4,28,9,181486,270691.01,2025-03-27 21:00:02.018073+00:00,2025-03-27 21:00:02.018073+00:00,2025-03-27 21:00:02.018073+00:00
182689,1,9,37,181487,243102.65,2025-03-27 21:05:01.215574+00:00,2025-03-27 21:05:01.215574+00:00,2025-03-27 21:05:01.215574+00:00
182690,8,21,41,181488,293118.62,2025-03-27 21:10:01.391006+00:00,2025-03-27 21:10:01.391006+00:00,2025-03-27 21:10:01.391006+00:00
182691,8,7,47,181489,286335.94,2025-03-27 21:15:01.569103+00:00,2025-03-27 21:15:01.569103+00:00,2025-03-27 21:15:01.569103+00:00
182692,8,16,22,181490,287411.7,2025-03-27 21:20:01.798067+00:00,2025-03-27 21:20:01.798067+00:00,2025-03-27 21:20:01.798067+00:00
182693,4,14,45,181491,276079.15,2025-03-27 21:25:01.990289+00:00,2025-03-27 21:25:01.990289+00:00,2025-03-27 21:25:01.990289+00:00
182694,4,12,48,181492,266187.44,2025-03-27 21:30:01.985980+00:00,2025-03-27 21:30:01.985980+00:00,2025-03-27 21:30:01.985980+00:00
182695,1,17,25,181493,242880.98,2025-03-27 21:35:01.172946+00:00,2025-03-27 21:35:01.172946+00:00,2025-03-27 21:35:01.172946+00:00
182696,7,25,2,181494,389213.81,2025-03-27 21:40:01.336389+00:00,2025-03-27 21:40:01.336389+00:00,2025-03-27 21:40:01.336389+00:00
182697,5,13,11,181495,313903.84,2025-03-27 21:45:01.501431+00:00,2025-03-27 21:45:01.501431+00:00,2025-03-27 21:45:01.501431+00:00
182698,5,22,35,181496,314502.5,2025-03-27 21:50:01.819370+00:00,2025-03-27 21:50:01.819370+00:00,2025-03-27 21:50:01.819370+00:00
182699,7,17,26,181497,383825.45,2025-03-27 21:55:02.007042+00:00,2025-03-27 21:55:02.007042+00:00,2025-03-27 21:55:02.007042+00:00
182700,4,13,11,181498,270619.55,2025-03-27 22:00:01.147799+00:00,2025-03-27 22:00:01.147799+00:00,2025-03-27 22:00:01.147799+00:00
182701,4,10,44,181499,273240.25,2025-03-27 22:05:01.313299+00:00,2025-03-27 22:05:01.313299+00:00,2025-03-27 22:05:01.313299+00:00
182702,2,13,15,181500,345870.71,2025-03-27 22:10:01.506772+00:00,2025-03-27 22:10:01.506772+00:00,2025-03-27 22:10:01.506772+00:00
182703,8,25,2,181501,296808.63,2025-03-27 22:15:01.710448+00:00,2025-03-27 22:15:01.710448+00:00,2025-03-27 22:15:01.710448+00:00
182704,8,18,51,181502,289532.84,2025-03-27 22:20:01.884863+00:00,2025-03-27 22:20:01.884863+00:00,2025-03-27 22:20:01.884863+00:00
182705,4,28,7,181503,271075.42,2025-03-27 22:25:02.087387+00:00,2025-03-27 22:25:02.087387+00:00,2025-03-27 22:25:02.087387+00:00
182706,2,1,34,181504,339096.24,2025-03-27 22:30:02.170551+00:00,2025-03-27 22:30:02.170551+00:00,2025-03-27 22:30:02.170551+00:00
182707,1,21,41,181505,244359.84,2025-03-27 22:35:01.416143+00:00,2025-03-27 22:35:01.416143+00:00,2025-03-27 22:35:01.416143+00:00
182708,4,13,14,181506,268221.25,2025-03-27 22:40:01.572773+00:00,2025-03-27 22:40:01.572773+00:00,2025-03-27 22:40:01.572773+00:00
182709,3,9,37,181507,488848.36,2025-03-27 22:45:01.765480+00:00,2025-03-27 22:45:01.765480+00:00,2025-03-27 22:45:01.765480+00:00
182710,7,25,2,181508,386110.75,2025-03-27 22:50:01.929988+00:00,2025-03-27 22:50:01.929988+00:00,2025-03-27 22:50:01.929988+00:00
182711,4,27,52,181509,272981.35,2025-03-27 22:55:02.122308+00:00,2025-03-27 22:55:02.122308+00:00,2025-03-27 22:55:02.122308+00:00
182712,4,8,53,181510,272122.11,2025-03-27 23:00:01.325558+00:00,2025-03-27 23:00:01.325558+00:00,2025-03-27 23:00:01.325558+00:00
182713,3,25,4,181511,485385.27,2025-03-27 23:05:01.525503+00:00,2025-03-27 23:05:01.525503+00:00,2025-03-27 23:05:01.525503+00:00
182714,7,15,38,181512,388865.17,2025-03-27 23:10:01.732599+00:00,2025-03-27 23:10:01.732599+00:00,2025-03-27 23:10:01.732599+00:00
182715,4,19,40,181513,270119.33,2025-03-27 23:15:02.021758+00:00,2025-03-27 23:15:02.021758+00:00,2025-03-27 23:15:02.021758+00:00
182716,6,25,4,181514,773889.02,2025-03-27 23:20:01.440722+00:00,2025-03-27 23:20:01.440722+00:00,2025-03-27 23:20:01.440722+00:00
182717,2,28,7,181515,344876.53,2025-03-27 23:25:01.645689+00:00,2025-03-27 23:25:01.645689+00:00,2025-03-27 23:25:01.645689+00:00
182718,4,5,19,181516,274508.32,2025-03-27 23:30:01.846205+00:00,2025-03-27 23:30:01.846205+00:00,2025-03-27 23:30:01.846205+00:00
182719,5,23,31,181517,304055.57,2025-03-27 23:35:02.155612+00:00,2025-03-27 23:35:02.155612+00:00,2025-03-27 23:35:02.155612+00:00
182720,8,11,36,181518,289891.13,2025-03-27 23:40:01.342054+00:00,2025-03-27 23:40:01.342054+00:00,2025-03-27 23:40:01.342054+00:00
182721,1,28,8,181519,237883.27,2025-03-27 23:45:01.508046+00:00,2025-03-27 23:45:01.508046+00:00,2025-03-27 23:45:01.508046+00:00
182722,5,26,39,181520,308444.68,2025-03-27 23:50:01.688394+00:00,2025-03-27 23:50:01.688394+00:00,2025-03-27 23:50:01.688394+00:00
182723,7,24,49,181521,383461.91,2025-03-27 23:55:01.862219+00:00,2025-03-27 23:55:01.862219+00:00,2025-03-27 23:55:01.862219+00:00
182724,1,9,37,181522,241438.8,2025-03-28 00:00:02.342585+00:00,2025-03-28 00:00:02.342585+00:00,2025-03-28 00:00:02.342585+00:00
182725,5,21,41,181523,316758.56,2025-03-28 00:05:01.575407+00:00,2025-03-28 00:05:01.575407+00:00,2025-03-28 00:05:01.575407+00:00
182726,7,24,49,181524,384484.05,2025-03-28 00:10:01.748606+00:00,2025-03-28 00:10:01.748606+00:00,2025-03-28 00:10:01.748606+00:00
182727,2,21,41,181525,339974.02,2025-03-28 00:15:02.029596+00:00,2025-03-28 00:15:02.029596+00:00,2025-03-28 00:15:02.029596+00:00
182728,3,7,47,181526,475692.58,2025-03-28 00:20:01.197473+00:00,2025-03-28 00:20:01.197473+00:00,2025-03-28 00:20:01.197473+00:00
182729,4,18,51,181527,277001.04,2025-03-28 00:25:01.401576+00:00,2025-03-28 00:25:01.401576+00:00,2025-03-28 00:25:01.401576+00:00
182730,7,23,31,181528,395003.58,2025-03-28 00:30:01.448159+00:00,2025-03-28 00:30:01.448159+00:00,2025-03-28 00:30:01.448159+00:00
182731,6,4,43,181529,786941.17,2025-03-28 00:35:01.661977+00:00,2025-03-28 00:35:01.661977+00:00,2025-03-28 00:35:01.661977+00:00
182732,4,25,3,181530,274372.17,2025-03-28 00:40:01.833293+00:00,2025-03-28 00:40:01.833293+00:00,2025-03-28 00:40:01.833293+00:00
182733,1,16,22,181531,246187.76,2025-03-28 00:45:02.070107+00:00,2025-03-28 00:45:02.070107+00:00,2025-03-28 00:45:02.070107+00:00
182734,3,25,5,181532,482890.87,2025-03-28 00:50:01.266389+00:00,2025-03-28 00:50:01.266389+00:00,2025-03-28 00:50:01.266389+00:00
182735,7,1,34,181533,391979.26,2025-03-28 00:55:01.413704+00:00,2025-03-28 00:55:01.413704+00:00,2025-03-28 00:55:01.413704+00:00
182736,8,14,45,181534,286215.7,2025-03-28 01:00:01.573357+00:00,2025-03-28 01:00:01.573357+00:00,2025-03-28 01:00:01.573357+00:00
182737,2,19,40,181535,337565.91,2025-03-28 01:05:01.795151+00:00,2025-03-28 01:05:01.795151+00:00,2025-03-28 01:05:01.795151+00:00
182738,4,11,36,181536,268171.39,2025-03-28 01:10:02.148970+00:00,2025-03-28 01:10:02.148970+00:00,2025-03-28 01:10:02.148970+00:00
182739,4,8,53,181537,274565.53,2025-03-28 01:15:01.323700+00:00,2025-03-28 01:15:01.323700+00:00,2025-03-28 01:15:01.323700+00:00
182740,5,2,46,181538,309902.79,2025-03-28 01:20:01.499124+00:00,2025-03-28 01:20:01.499124+00:00,2025-03-28 01:20:01.499124+00:00
182741,4,5,16,181539,272492.17,2025-03-28 01:25:01.841956+00:00,2025-03-28 01:25:01.841956+00:00,2025-03-28 01:25:01.841956+00:00
182742,1,5,17,181540,242645.06,2025-03-28 01:30:02.093341+00:00,2025-03-28 01:30:02.093341+00:00,2025-03-28 01:30:02.093341+00:00
182743,4,2,46,181541,267725.46,2025-03-28 01:35:01.292386+00:00,2025-03-28 01:35:01.292386+00:00,2025-03-28 01:35:01.292386+00:00
182744,1,10,44,181542,244611.15,2025-03-28 01:40:01.449171+00:00,2025-03-28 01:40:01.449171+00:00,2025-03-28 01:40:01.449171+00:00
182745,6,13,14,181543,768019.09,2025-03-28 01:45:01.643018+00:00,2025-03-28 01:45:01.643018+00:00,2025-03-28 01:45:01.643018+00:00
182746,5,6,29,181544,308972.36,2025-03-28 01:50:01.825292+00:00,2025-03-28 01:50:01.825292+00:00,2025-03-28 01:50:01.825292+00:00
182747,7,7,47,181545,392299.5,2025-03-28 01:55:02.040397+00:00,2025-03-28 01:55:02.040397+00:00,2025-03-28 01:55:02.040397+00:00
182748,4,5,19,181546,274974.07,2025-03-28 02:00:01.375593+00:00,2025-03-28 02:00:01.375593+00:00,2025-03-28 02:00:01.375593+00:00
182749,3,24,49,181547,489585.58,2025-03-28 02:05:01.731346+00:00,2025-03-28 02:05:01.731346+00:00,2025-03-28 02:05:01.731346+00:00
182750,2,28,10,181548,345180.91,2025-03-28 02:10:01.901054+00:00,2025-03-28 02:10:01.901054+00:00,2025-03-28 02:10:01.901054+00:00
182751,1,2,46,181549,246892.5,2025-03-28 02:15:02.153379+00:00,2025-03-28 02:15:02.153379+00:00,2025-03-28 02:15:02.153379+00:00
182752,6,5,19,181550,779808.75,2025-03-28 02:20:01.328459+00:00,2025-03-28 02:20:01.328459+00:00,2025-03-28 02:20:01.328459+00:00
182753,4,19,40,181551,276016.89,2025-03-28 02:25:01.524932+00:00,2025-03-28 02:25:01.524932+00:00,2025-03-28 02:25:01.524932+00:00
182754,7,28,10,181552,383696.86,2025-03-28 02:30:01.718291+00:00,2025-03-28 02:30:01.718291+00:00,2025-03-28 02:30:01.718291+00:00
182755,8,10,44,181553,285945.47,2025-03-28 02:35:01.641736+00:00,2025-03-28 02:35:01.641736+00:00,2025-03-28 02:35:01.641736+00:00
182756,2,9,37,181554,337436.67,2025-03-28 02:40:01.928332+00:00,2025-03-28 02:40:01.928332+00:00,2025-03-28 02:40:01.928332+00:00
182757,3,11,36,181555,475617.26,2025-03-28 02:45:02.148867+00:00,2025-03-28 02:45:02.148867+00:00,2025-03-28 02:45:02.148867+00:00
182758,1,1,34,181556,245980.8,2025-03-28 02:50:01.343559+00:00,2025-03-28 02:50:01.343559+00:00,2025-03-28 02:50:01.343559+00:00
182759,5,28,8,181557,304816.5,2025-03-28 02:55:01.519492+00:00,2025-03-28 02:55:01.519492+00:00,2025-03-28 02:55:01.519492+00:00
182760,4,2,46,181558,271839.63,2025-03-28 03:00:01.672159+00:00,2025-03-28 03:00:01.672159+00:00,2025-03-28 03:00:01.672159+00:00
182761,7,11,36,181559,390729.91,2025-03-28 03:05:01.852813+00:00,2025-03-28 03:05:01.852813+00:00,2025-03-28 03:05:01.852813+00:00
182762,8,15,38,181560,295183.64,2025-03-28 03:10:02.120912+00:00,2025-03-28 03:10:02.120912+00:00,2025-03-28 03:10:02.120912+00:00
182763,7,25,4,181561,388692.65,2025-03-28 03:15:01.310660+00:00,2025-03-28 03:15:01.310660+00:00,2025-03-28 03:15:01.310660+00:00
182764,4,10,44,181562,270556.63,2025-03-28 03:20:01.528972+00:00,2025-03-28 03:20:01.528972+00:00,2025-03-28 03:20:01.528972+00:00
182765,5,9,37,181563,314663.35,2025-03-28 03:25:01.732872+00:00,2025-03-28 03:25:01.732872+00:00,2025-03-28 03:25:01.732872+00:00
182766,5,7,47,181564,312347.18,2025-03-28 03:30:01.733527+00:00,2025-03-28 03:30:01.733527+00:00,2025-03-28 03:30:01.733527+00:00
182767,4,16,22,181565,268037.78,2025-03-28 03:35:02.055330+00:00,2025-03-28 03:35:02.055330+00:00,2025-03-28 03:35:02.055330+00:00
182768,2,13,12,181566,336143.05,2025-03-28 03:40:01.257851+00:00,2025-03-28 03:40:01.257851+00:00,2025-03-28 03:40:01.257851+00:00
182769,8,1,33,181567,295962.04,2025-03-28 03:45:01.412083+00:00,2025-03-28 03:45:01.412083+00:00,2025-03-28 03:45:01.412083+00:00
182770,7,14,45,181568,394767.76,2025-03-28 03:50:01.610423+00:00,2025-03-28 03:50:01.610423+00:00,2025-03-28 03:50:01.610423+00:00
182771,1,17,27,181569,246080.04,2025-03-28 03:55:01.808492+00:00,2025-03-28 03:55:01.808492+00:00,2025-03-28 03:55:01.808492+00:00
182772,1,6,30,181570,240236.94,2025-03-28 04:00:01.981014+00:00,2025-03-28 04:00:01.981014+00:00,2025-03-28 04:00:01.981014+00:00
182773,8,21,41,181571,295365.51,2025-03-28 04:05:01.152960+00:00,2025-03-28 04:05:01.152960+00:00,2025-03-28 04:05:01.152960+00:00
182774,3,7,47,181572,489395.0,2025-03-28 04:10:01.299819+00:00,2025-03-28 04:10:01.299819+00:00,2025-03-28 04:10:01.299819+00:00
182775,7,24,49,181573,392995.03,2025-03-28 04:15:01.528823+00:00,2025-03-28 04:15:01.528823+00:00,2025-03-28 04:15:01.528823+00:00
182776,3,27,52,181574,491274.31,2025-03-28 04:20:01.787557+00:00,2025-03-28 04:20:01.787557+00:00,2025-03-28 04:20:01.787557+00:00
182777,4,29,42,181575,266974.58,2025-03-28 04:25:02.008077+00:00,2025-03-28 04:25:02.008077+00:00,2025-03-28 04:25:02.008077+00:00
182778,1,21,41,181576,246141.88,2025-03-28 04:30:02.019325+00:00,2025-03-28 04:30:02.019325+00:00,2025-03-28 04:30:02.019325+00:00
182779,1,6,30,181577,239539.1,2025-03-28 04:35:01.193470+00:00,2025-03-28 04:35:01.193470+00:00,2025-03-28 04:35:01.193470+00:00
182780,3,26,39,181578,492540.47,2025-03-28 04:40:01.353203+00:00,2025-03-28 04:40:01.353203+00:00,2025-03-28 04:40:01.353203+00:00
182781,2,2,46,181579,342810.39,2025-03-28 04:45:01.521282+00:00,2025-03-28 04:45:01.521282+00:00,2025-03-28 04:45:01.521282+00:00
182782,8,13,14,181580,292163.12,2025-03-28 04:50:01.712085+00:00,2025-03-28 04:50:01.712085+00:00,2025-03-28 04:50:01.712085+00:00
182783,6,28,9,181581,784565.8,2025-03-28 04:55:01.909059+00:00,2025-03-28 04:55:01.909059+00:00,2025-03-28 04:55:01.909059+00:00
182784,1,8,53,181582,238479.62,2025-03-28 05:00:02.173185+00:00,2025-03-28 05:00:02.173185+00:00,2025-03-28 05:00:02.173185+00:00
182785,1,25,4,181583,239315.07,2025-03-28 05:05:01.381752+00:00,2025-03-28 05:05:01.381752+00:00,2025-03-28 05:05:01.381752+00:00
182786,6,28,10,181584,765007.27,2025-03-28 05:10:01.563023+00:00,2025-03-28 05:10:01.563023+00:00,2025-03-28 05:10:01.563023+00:00
182787,5,5,16,181585,308684.85,2025-03-28 05:15:01.752020+00:00,2025-03-28 05:15:01.752020+00:00,2025-03-28 05:15:01.752020+00:00
182788,4,14,45,181586,271537.53,2025-03-28 05:20:01.936800+00:00,2025-03-28 05:20:01.936800+00:00,2025-03-28 05:20:01.936800+00:00
182789,5,29,42,181587,316433.57,2025-03-28 05:25:02.168076+00:00,2025-03-28 05:25:02.168076+00:00,2025-03-28 05:25:02.168076+00:00
182790,7,26,39,181588,393749.03,2025-03-28 05:30:01.344175+00:00,2025-03-28 05:30:01.344175+00:00,2025-03-28 05:30:01.344175+00:00
182791,4,2,46,181589,269684.91,2025-03-28 05:35:01.150938+00:00,2025-03-28 05:35:01.150938+00:00,2025-03-28 05:35:01.150938+00:00
182792,3,7,47,181590,487170.91,2025-03-28 05:40:01.312536+00:00,2025-03-28 05:40:01.312536+00:00,2025-03-28 05:40:01.312536+00:00
182793,8,13,12,181591,293337.34,2025-03-28 05:45:01.488738+00:00,2025-03-28 05:45:01.488738+00:00,2025-03-28 05:45:01.488738+00:00
182794,5,19,40,181592,306330.44,2025-03-28 05:50:01.713552+00:00,2025-03-28 05:50:01.713552+00:00,2025-03-28 05:50:01.713552+00:00
182795,8,10,44,181593,292264.77,2025-03-28 05:55:01.891356+00:00,2025-03-28 05:55:01.891356+00:00,2025-03-28 05:55:01.891356+00:00
182796,2,25,4,181594,333944.87,2025-03-28 06:00:02.094060+00:00,2025-03-28 06:00:02.094060+00:00,2025-03-28 06:00:02.094060+00:00
182797,1,13,12,181595,244011.29,2025-03-28 06:05:01.289774+00:00,2025-03-28 06:05:01.289774+00:00,2025-03-28 06:05:01.289774+00:00
182798,6,26,39,181596,773252.35,2025-03-28 06:10:01.509183+00:00,2025-03-28 06:10:01.509183+00:00,2025-03-28 06:10:01.509183+00:00
182799,4,2,46,181597,272909.91,2025-03-28 06:15:01.698603+00:00,2025-03-28 06:15:01.698603+00:00,2025-03-28 06:15:01.698603+00:00
182800,3,25,3,181598,479095.12,2025-03-28 06:20:02.034013+00:00,2025-03-28 06:20:02.034013+00:00,2025-03-28 06:20:02.034013+00:00
182801,8,18,51,181599,289900.41,2025-03-28 06:25:01.269434+00:00,2025-03-28 06:25:01.269434+00:00,2025-03-28 06:25:01.269434+00:00
182802,6,4,43,181600,771613.93,2025-03-28 06:30:01.941796+00:00,2025-03-28 06:30:01.941796+00:00,2025-03-28 06:30:01.941796+00:00
182803,4,5,16,181601,272968.84,2025-03-28 06:35:02.441091+00:00,2025-03-28 06:35:02.441091+00:00,2025-03-28 06:35:02.441091+00:00
182804,2,13,15,181602,342629.54,2025-03-28 06:40:01.739292+00:00,2025-03-28 06:40:01.739292+00:00,2025-03-28 06:40:01.739292+00:00
182805,2,25,1,181603,341643.09,2025-03-28 06:45:01.933578+00:00,2025-03-28 06:45:01.933578+00:00,2025-03-28 06:45:01.933578+00:00
182806,3,4,43,181604,479329.02,2025-03-28 06:50:02.256495+00:00,2025-03-28 06:50:02.256495+00:00,2025-03-28 06:50:02.256495+00:00
182807,7,16,21,181605,385244.33,2025-03-28 06:55:01.455306+00:00,2025-03-28 06:55:01.455306+00:00,2025-03-28 06:55:01.455306+00:00
182808,3,25,4,181606,486769.6,2025-03-28 07:00:01.849394+00:00,2025-03-28 07:00:01.849394+00:00,2025-03-28 07:00:01.849394+00:00
182809,8,13,12,181607,292019.64,2025-03-28 07:05:02.148501+00:00,2025-03-28 07:05:02.148501+00:00,2025-03-28 07:05:02.148501+00:00
182810,4,25,2,181608,272632.89,2025-03-28 07:10:01.331183+00:00,2025-03-28 07:10:01.331183+00:00,2025-03-28 07:10:01.331183+00:00
182811,4,13,12,181609,275595.45,2025-03-28 07:15:01.497827+00:00,2025-03-28 07:15:01.497827+00:00,2025-03-28 07:15:01.497827+00:00
182812,4,7,47,181610,271712.62,2025-03-28 07:20:01.728841+00:00,2025-03-28 07:20:01.728841+00:00,2025-03-28 07:20:01.728841+00:00
182813,1,17,26,181611,246367.5,2025-03-28 07:25:01.976241+00:00,2025-03-28 07:25:01.976241+00:00,2025-03-28 07:25:01.976241+00:00
182814,1,23,31,181612,245491.78,2025-03-28 07:30:01.134436+00:00,2025-03-28 07:30:01.134436+00:00,2025-03-28 07:30:01.134436+00:00
182815,8,9,37,181613,293236.46,2025-03-28 07:35:01.294348+00:00,2025-03-28 07:35:01.294348+00:00,2025-03-28 07:35:01.294348+00:00
182816,5,7,47,181614,306353.94,2025-03-28 07:40:01.564957+00:00,2025-03-28 07:40:01.564957+00:00,2025-03-28 07:40:01.564957+00:00
182817,8,9,37,181615,285911.93,2025-03-28 07:45:01.775063+00:00,2025-03-28 07:45:01.775063+00:00,2025-03-28 07:45:01.775063+00:00
182818,2,25,5,181616,339304.45,2025-03-28 07:50:01.947835+00:00,2025-03-28 07:50:01.947835+00:00,2025-03-28 07:50:01.947835+00:00
182819,1,14,45,181617,241477.68,2025-03-28 07:55:02.146001+00:00,2025-03-28 07:55:02.146001+00:00,2025-03-28 07:55:02.146001+00:00
182820,4,12,48,181618,273097.91,2025-03-28 08:00:01.312432+00:00,2025-03-28 08:00:01.312432+00:00,2025-03-28 08:00:01.312432+00:00
182821,2,25,3,181619,339378.53,2025-03-28 08:05:01.525060+00:00,2025-03-28 08:05:01.525060+00:00,2025-03-28 08:05:01.525060+00:00
182822,8,28,9,181620,286095.77,2025-03-28 08:10:01.703542+00:00,2025-03-28 08:10:01.703542+00:00,2025-03-28 08:10:01.703542+00:00
182823,4,21,41,181621,276970.73,2025-03-28 08:15:01.870126+00:00,2025-03-28 08:15:01.870126+00:00,2025-03-28 08:15:01.870126+00:00
182824,2,8,53,181622,344871.84,2025-03-28 08:20:02.042494+00:00,2025-03-28 08:20:02.042494+00:00,2025-03-28 08:20:02.042494+00:00
182825,4,23,31,181623,276798.87,2025-03-28 08:25:01.395459+00:00,2025-03-28 08:25:01.395459+00:00,2025-03-28 08:25:01.395459+00:00
182826,3,26,39,181624,492816.09,2025-03-28 08:30:01.558450+00:00,2025-03-28 08:30:01.558450+00:00,2025-03-28 08:30:01.558450+00:00
182827,4,1,33,181625,273936.48,2025-03-28 08:35:01.758954+00:00,2025-03-28 08:35:01.758954+00:00,2025-03-28 08:35:01.758954+00:00
182828,3,7,47,181626,484867.24,2025-03-28 08:40:02.025725+00:00,2025-03-28 08:40:02.025725+00:00,2025-03-28 08:40:02.025725+00:00
182829,1,1,34,181627,242597.98,2025-03-28 08:45:01.257423+00:00,2025-03-28 08:45:01.257423+00:00,2025-03-28 08:45:01.257423+00:00
182830,5,29,42,181628,304974.66,2025-03-28 08:50:01.417942+00:00,2025-03-28 08:50:01.417942+00:00,2025-03-28 08:50:01.417942+00:00
182831,1,14,45,181629,242757.67,2025-03-28 08:55:01.600115+00:00,2025-03-28 08:55:01.600115+00:00,2025-03-28 08:55:01.600115+00:00
182832,7,18,51,181630,390265.92,2025-03-28 09:00:01.814606+00:00,2025-03-28 09:00:01.814606+00:00,2025-03-28 09:00:01.814606+00:00
182833,4,17,26,181631,271341.49,2025-03-28 09:05:02.035397+00:00,2025-03-28 09:05:02.035397+00:00,2025-03-28 09:05:02.035397+00:00
182834,2,4,43,181632,345774.22,2025-03-28 09:10:01.262829+00:00,2025-03-28 09:10:01.262829+00:00,2025-03-28 09:10:01.262829+00:00
182835,1,12,48,181633,244767.31,2025-03-28 09:15:01.436207+00:00,2025-03-28 09:15:01.436207+00:00,2025-03-28 09:15:01.436207+00:00
182836,5,6,28,181634,309392.41,2025-03-28 09:20:01.864633+00:00,2025-03-28 09:20:01.864633+00:00,2025-03-28 09:20:01.864633+00:00
182837,3,25,1,181635,491365.1,2025-03-28 09:25:02.190993+00:00,2025-03-28 09:25:02.190993+00:00,2025-03-28 09:25:02.190993+00:00
182838,5,11,36,181636,305849.28,2025-03-28 09:30:01.437315+00:00,2025-03-28 09:30:01.437315+00:00,2025-03-28 09:30:01.437315+00:00
182839,8,16,22,181637,290226.24,2025-03-28 09:35:01.617355+00:00,2025-03-28 09:35:01.617355+00:00,2025-03-28 09:35:01.617355+00:00
182840,8,28,6,181638,293406.42,2025-03-28 09:40:01.950583+00:00,2025-03-28 09:40:01.950583+00:00,2025-03-28 09:40:01.950583+00:00
182841,8,13,15,181639,289089.62,2025-03-28 09:45:02.165473+00:00,2025-03-28 09:45:02.165473+00:00,2025-03-28 09:45:02.165473+00:00
182842,1,23,31,181640,239802.41,2025-03-28 09:50:01.327106+00:00,2025-03-28 09:50:01.327106+00:00,2025-03-28 09:50:01.327106+00:00
182843,8,2,46,181641,289803.5,2025-03-28 09:55:01.500703+00:00,2025-03-28 09:55:01.500703+00:00,2025-03-28 09:55:01.500703+00:00
182844,4,13,12,181642,272952.62,2025-03-28 10:00:01.680122+00:00,2025-03-28 10:00:01.680122+00:00,2025-03-28 10:00:01.680122+00:00
182845,2,13,11,181643,346337.86,2025-03-28 10:05:01.908576+00:00,2025-03-28 10:05:01.908576+00:00,2025-03-28 10:05:01.908576+00:00
182846,4,23,31,181644,274475.94,2025-03-28 10:10:02.119702+00:00,2025-03-28 10:10:02.119702+00:00,2025-03-28 10:10:02.119702+00:00
182847,2,13,14,181645,335189.39,2025-03-28 10:15:01.298609+00:00,2025-03-28 10:15:01.298609+00:00,2025-03-28 10:15:01.298609+00:00
182848,3,20,50,181646,478436.24,2025-03-28 10:20:01.474342+00:00,2025-03-28 10:20:01.474342+00:00,2025-03-28 10:20:01.474342+00:00
182849,4,15,38,181647,271872.25,2025-03-28 10:25:01.660550+00:00,2025-03-28 10:25:01.660550+00:00,2025-03-28 10:25:01.660550+00:00
182850,5,16,22,181648,315281.66,2025-03-28 10:30:01.721082+00:00,2025-03-28 10:30:01.721082+00:00,2025-03-28 10:30:01.721082+00:00
182851,2,13,11,181649,335369.25,2025-03-28 10:35:01.907261+00:00,2025-03-28 10:35:01.907261+00:00,2025-03-28 10:35:01.907261+00:00
182852,5,21,41,181650,314934.09,2025-03-28 10:40:02.131693+00:00,2025-03-28 10:40:02.131693+00:00,2025-03-28 10:40:02.131693+00:00
182853,1,15,38,181651,238732.37,2025-03-28 10:45:01.309859+00:00,2025-03-28 10:45:01.309859+00:00,2025-03-28 10:45:01.309859+00:00
182854,8,3,32,181652,292036.26,2025-03-28 10:50:01.479209+00:00,2025-03-28 10:50:01.479209+00:00,2025-03-28 10:50:01.479209+00:00
182855,8,10,44,181653,296862.84,2025-03-28 10:55:01.661314+00:00,2025-03-28 10:55:01.661314+00:00,2025-03-28 10:55:01.661314+00:00
